"LINE.L2","LTR.ERVL","SINE.MIR","LTR.ERV1","LTR.ERVL.MaLR","LINE.L1","LTR.ERVK","SINE.Alu","LINE.CR1","sample"
19.1654107181562,16.9680859607477,19.2556581727271,17.8210285416285,18.0978124425177,19.9051521777169,15.2666639453103,21.266717325445,16.7344633196879,"BA2377R"
19.335198199322,18.8942227677972,19.4103531538205,17.8686401843918,18.1155930911734,19.8952062093584,15.4841207616512,21.6555846673359,16.615670037813,"BA2901R"
19.7153152806791,18.992105497861,19.4832073476241,18.5461121601186,18.6830583253972,20.4315957552322,15.8717834719419,21.4126007862412,16.8875710943983,"BA2275R"
19.1251172276983,17.1601018830588,19.1642564186174,18.2220649707482,18.2183889808932,20.0236847253766,15.7136544840266,21.1575520668971,16.5497416765124,"BA2387R"
19.2552413527167,17.0548150972248,19.2016790111989,18.1310955015655,18.2095622001749,20.1812909983104,15.4274229245102,21.1780081581619,16.6008813585243,"BA2962R"
19.6337038058701,18.0630501621319,19.5684459722587,18.6856957430279,18.6504578052933,20.5518666980341,16.2890078482917,21.5410887409893,16.8095821339813,"BA2420R"
19.5248776589639,17.175729679144,19.5651004476805,18.1983651819721,18.302373024372,20.242267268181,15.8441274832295,21.3941859984175,16.6437155542244,"BA2756R"
20.8560832075865,21.2315989830671,20.814133910143,19.1062425928734,19.6219772997848,21.4484076100278,16.5285774978622,22.7038015824633,17.9075131848525,"BA2122R"
19.8665165613351,17.6093046656732,19.8269988373353,18.6540844214907,18.850770333223,20.8055200090641,16.2970433127484,21.8115271232463,17.0314220172151,"BA2080R"
19.4895279957866,17.3757379915977,19.4724406243125,18.2286887468632,18.3833634438907,20.2612908375811,15.8650042373262,21.5351141445688,16.6956795867747,"BA2081R"
19.5153390606384,17.5124451267485,19.4891638444848,18.7329938960293,18.4744405711076,20.3634143603041,15.8923580446425,21.8872030965338,16.6810139217718,"BA2354R"
20.047763299771,18.0682946736834,19.9379890672598,18.8636291169896,18.986441631911,21.019280867888,16.301951514221,21.8901516141766,17.1056188051386,"BA2893R"
19.6567977771347,17.8943499861989,19.5682995301169,18.5661869620813,18.6546051977781,20.5495990771841,16.0904544303882,21.7114648558009,16.8065956002408,"BA2044R"
19.735265338952,17.4309142250425,19.7235269065832,18.146536654596,18.439641107756,20.3107857382356,15.8073159984204,22.2143057030265,16.8893462080229,"BA2489R"
19.8662899527639,17.9829932859935,19.7843217663566,18.6595738462176,18.8334418532003,20.8424233251975,16.2041632106478,21.7862318267639,16.9688254670968,"BA2309R"
20.1291131265079,18.3030349964495,20.1908966626739,19.6378521413308,19.1238656603699,20.8741584432919,15.8783032219935,21.9017285293917,17.2051311422025,"BA2720R"
19.0001689785851,17.1553833637853,19.0087800533033,18.1568893276532,18.2045927144597,19.9248891416541,16.167864301213,20.9281775792625,16.3761410625277,"BA2908R"
19.8370974885929,19.2521945326768,19.7385969085155,18.5065606143369,18.7655516370309,20.6170695080234,15.9996358318911,22.1692751320652,16.8928416322584,"BA2054R"
19.3339557919229,19.3987534815062,19.3976849175971,18.2355598031833,18.3091621313265,20.0330207890823,15.5807387815174,21.4116276330454,16.676746514934,"BA2872R"
19.7650779902386,18.3978153838703,19.699858269057,18.3053174042201,18.6006400986918,20.6206168587159,15.8615248107801,21.6482605132172,16.9650895693795,"BA2041R"
19.4422373734795,17.0866105902669,19.5930885823906,18.0841545363495,18.220683890558,20.0048970789632,15.3992706261057,21.2088966481382,16.4634299899256,"BA2464R"
20.4324856166536,18.1174691744927,20.3797308626267,19.2573976816914,19.252886044287,21.3736466638215,16.6949060026914,22.2468296184012,17.4995602260192,"BA2902R"
19.180264803426,17.3487040220689,19.2084606630186,18.1955249297789,18.292489741795,20.0022220638322,15.8421985429968,21.0888947097267,16.53812915339,"BA2541R"
20.1540170122645,19.4841496607263,20.0410625825402,18.6856007199851,19.0162134415849,20.9773920428181,16.1596797466652,22.1073354683584,17.3336194406537,"BA2143R"
20.3317679870568,18.080965195864,20.2022302838523,19.0897822952155,19.2536965732121,21.2661467614752,16.9074370100328,22.1442622237669,17.422786122054,"BA2843R"
