"sample","HSC.like","Progenitor.like","GMP.like","Promono.like","Monocyte.like","cDC.like","HSC.Prog","GMP","Myeloid","Myeloid.like","Exhausted.T.cells","Cytotoxicity","Stroma","Cytolytic_score","Apoptosis","MHC2","Proliferation","SASP","Cellular_senescence","T.cell.senescence"
"BA2893R",0.0153155754469549,0.377579508404756,0.237580690429413,0.308886909717516,0.15113893724147,0.0708644075847803,0.263265077048891,0.388059235970756,0.248911599004249,0.307033896718887,0.00894049021257504,0.0174273858921161,-0.21520028411746,0.02024223393518,0.279746551530784,-0.0236315966575066,0.072393783017521,-0.221250911334193,0.158788014729247,-0.0442998934559524
"BA2044R",0.00256663217754682,0.344892719782902,0.238563008700533,0.326029545586556,0.357676830067195,0.218910994131339,0.238798112128452,0.35538879323968,0.420650607370805,0.42100248937803,0.076409220932189,0.26092856341819,-0.205293556888914,0.240574184142649,0.224144891779747,0.222085132634176,0.343555591816754,-0.252390499691548,0.133862315183461,0.0315146077496775
"BA2489R",-0.0228670885568308,0.363727767907694,0.29946206380391,0.327619121376987,0.356784023059502,0.109254692985676,0.234057053060308,0.418292703212982,0.382308570572931,0.385204110281318,0.057142857142857,0.042402153190535,-0.139656816015253,0.0388695749691601,0.265459235168779,0.12859626493186,0.224162196340792,0.0260220963490551,0.226480868801286,-0.0106263668479785
"BA2309R",-0.0398369386494702,0.359530270787372,0.250558985873328,0.286022962690468,0.353188462762274,0.114495031718408,0.269091181202529,0.370919313654548,0.366559979036817,0.380929118236098,0.0627124347972404,0.433744532914658,-0.140853100057945,0.400549512167769,0.292194684310867,0.104249621445797,0.346044016562302,-0.110089170545679,0.172713508663713,0.033411839473635
"BA2720R",0.0144192593662024,0.322028562503661,0.180068294508373,0.211415516273306,0.298654238493646,0.0660753382361197,0.24216282090342,0.269558183829462,0.329677878226365,0.31446646826511,0.00080206405294736,0.171066502186834,-0.1224882708088,0.203846585174386,0.361926656947404,0.0237507711289328,0.327814265608746,-0.109521339240648,0.247957905755248,-0.00479448213985306
"BA2908R",0.0782622296012897,0.392451338318268,0.132089063523248,0.0978857286685124,0.0297321578976921,0.0534765016042735,0.303083024656714,0.252682336502233,0.169247758623917,0.233003911879761,0.0459532222783106,0.244734776270046,-0.247845754126245,0.236660311764046,0.27410564091062,0.149865402949919,0.039437452832113,-0.254304301497392,0.134759528215481,0.0273649974765884
"BA2054R",-0.0494618093152706,0.321242751996252,0.22549115913556,0.408815272318922,0.379733093754094,0.187337251531941,0.231066497763097,0.345740699154128,0.447638834297265,0.44835757201415,0.0189354422569971,-0.0902994280587641,-0.175545337296024,-0.0679937198609398,0.261579006392284,0.184131568616455,0.316254308850225,-0.153265380517077,0.203143983999701,-0.010617020878895
"BA2872R",-0.0595599027888062,0.322746041662599,0.255718495649733,0.341752986505063,0.400587717820578,0.187231451532804,0.22541143519929,0.401098718300605,0.434540588092163,0.432908454526738,0.0407482191934488,0.0292362902321408,-0.188685769827473,-0.00117752607379162,0.297790736794886,0.184278784139981,0.351000469129255,-0.116075935169088,0.131077216396568,-0.0128693994280267
"BA2041R",-0.012213559838623,0.374245914761524,0.256375713350173,0.312375844643652,0.258122297714639,0.0663625096623469,0.269866213406454,0.381132985669253,0.321747431074176,0.324255526232055,0.0438779516518032,0.0387462150947628,-0.154872053683246,0.0417741392845127,0.331008186609846,0.0879717907015871,0.303929467436311,-0.0653987437608659,0.18433989420363,-0.0197386867044244
"BA2464R",-0.095707307683053,0.374416743132699,0.337073159322668,0.338418943251563,0.10936417916035,0.0555126117917338,0.158069154252789,0.382973193269623,0.250584910251371,0.329299792239879,0.0548881036513545,0.253683974430862,-0.163928297725191,0.258842660087473,0.29186946282382,-0.0598045538668611,0.0961358027209497,-0.30203017217206,0.15800295332623,-0.00100001869193822
"BA2902R",-0.00856814007395112,0.383512133695164,0.206555805033212,0.295864392340607,0.248619611806764,0.0928751257724479,0.284375350768885,0.346000615481864,0.296696426900256,0.324118891197335,0.028150765606596,0.227441964786363,-0.173087347427055,0.226455085791185,0.283974430862398,0.0275713644775952,0.0118302160034266,-0.168106107341147,0.262154432793136,-0.0246359745041964
"BA2541R",0.036833176929185,0.374409421916792,0.225353166806998,0.320072024627776,0.287431448518539,0.152932819159732,0.324284164221306,0.349716379303175,0.379562767888895,0.387360323431973,0.0352515564529698,0.0313109790288213,-0.192919493822314,0.0321408545474936,0.251452282157676,0.155515674948124,0.151477757154221,-0.193553362122147,0.0655432811828259,0.00874782706218813
"BA2143R",0.00118105183794925,0.359364323226802,0.292967068949387,0.346312610118299,0.406464896026354,0.149294594699636,0.2785786443885,0.426778451480899,0.418863121642615,0.411939655979187,0.0347691962532952,0.148536503308287,-0.115086263294641,0.140495682404396,0.277582146461814,0.189669676406259,0.296637567054888,-0.132935617744378,0.129254752425279,-0.0353931849193442
"BA2843R",0.141629971847253,0.375680873079401,0.195822808494714,0.167021626749792,0.166795814850169,0.0636246647867375,0.366216078978454,0.289927306601459,0.229597394575776,0.23751286802553,0.0950417858545067,0.0859481888527531,-0.217508738481093,0.074094426376584,0.259123023438376,0.23056755089451,0.149203500112183,-0.35513992484998,0.0670479822052749,-0.0262060973102302
"BA2592R",0.0218444460485896,0.38365367720271,0.252394985499111,0.272595790818796,0.301325172665506,0.117202648022836,0.302139623387799,0.36062454774559,0.359726355587999,0.365161809571939,0.0856357619608502,0.41479197039363,-0.144619525598609,0.376550409330492,0.316776942918022,0.172144018843587,0.270840557243968,-0.100877684930739,0.19502233686611,0.0345520477018262
"BA2497R",-0.129480577813069,0.271397473692431,0.24902469828796,0.403638018161049,0.392125704231943,0.142946594751456,0.127311065856357,0.320580798629305,0.454077526344358,0.449954143036293,0.0187391328734086,0.0526522372995402,-0.242425092057795,0.0322529998878547,0.295323539306942,0.116279232796815,0.35726742407245,-0.164783242667265,0.184573543430718,0.0469821865829269
"BA2718R",-0.0512724881092743,0.379844204525488,0.201978669660399,0.189428643342562,0.140578733599117,0.123451325522846,0.258630918974392,0.30704851494207,0.295068036760439,0.273612592883748,0.00505917325705318,0.0572389817203095,-0.214284379147274,0.0684871593585287,0.271997308511831,0.165105714766418,0.112249372794583,-0.266495148897987,0.127404250546739,-0.00643937269855516
"BA2575R",-0.029309736358751,0.312476816149626,0.243236037047432,0.268148463668222,0.408694105976379,0.246308875540336,0.193862279449888,0.308185908792242,0.45118573006158,0.453948378160855,0.0966290874418082,0.139318156330605,-0.193798014916167,0.132286643489963,0.265246159022093,0.201208569345522,0.200415077406327,-0.31678677583983,0.276397689676443,0.0816463859137554
"BA2096R",-0.0278619953961035,0.363488608188048,0.289503227617177,0.348126778834053,0.308755872498924,0.132789794834369,0.276520800260838,0.424707438181501,0.379341905777977,0.384148464259644,0.0970609680857031,0.288011663115397,-0.138002579487467,0.28641919928227,0.299136480879219,0.115213672817004,0.315229363411997,-0.0260781784532556,0.202601917792856,0.0355427204246809
"BA2791R",-0.0630188406843283,0.361738837586146,0.32720319955094,0.293279637553486,0.133337076758942,0.0801294646520044,0.184350763540347,0.387649607838245,0.286302805697494,0.356411552211429,0.0442200908632003,0.351474711225749,-0.194330735153928,0.329707300661658,0.299573847706628,-0.0879717907015871,0.0871407591735166,-0.292951881554596,0.212209574010729,0.00535524028486511
"BA2620R",0.0394439230972834,0.351396399914098,0.264437739732435,0.341555499622452,0.392734010893369,0.230803777707724,0.278159057988444,0.409490896690537,0.43554195444251,0.432762460927995,0.10524987380111,0.175664461141639,-0.191068991943775,0.17329819446002,0.278423236514523,0.235348550277606,0.0308860423848084,0.00116370366216145,0.147217705003832,0.056187966130208
"BA2629R",0.154190428066123,0.360284356025849,0.122118533071382,0.0999903192704602,0.0482396541074738,0.13078391321809,0.350608533906323,0.212104199416124,0.203180040054654,0.231946394145282,0.0849570923775871,0.300314006953011,-0.13163797454158,0.268139508803409,0.222350566333969,0.244391789579945,0.124829175760295,-0.365171611238854,0.0965064767565749,0.00477579020168595
"BA2870R",-0.095322312856421,0.301343687159563,0.210326036111891,0.305459931460435,0.0991876766428959,0.0803669748541472,0.155498185355633,0.285288319984031,0.285782469537874,0.347612630318004,0.00643333894217291,0.102579342828305,-0.159741303575768,0.111382752046652,0.241347986991141,0.087446020974707,0.266057478532237,-0.252614828108351,0.238537168919045,0.0210845062524533
"BA2276R",-0.0250206533683037,0.355579254602604,0.318395079053232,0.303891653274991,0.295504145843862,0.0966580155374855,0.265493962766384,0.411907078873169,0.352366780841148,0.366129485091808,0.0425093948062146,0.0251990579791409,-0.193283986616572,0.0242121789839632,0.291241448917797,0.0869482922999271,0.300171334162808,-0.142259267567719,0.129320174208864,-0.0122619114375969
"BA2709R",0.0059112747339124,0.327756193748658,0.302341191879502,0.327299657302174,0.375430026016808,0.262837426425817,0.210931695610111,0.394074739459873,0.45514065921725,0.452018642259532,0.0722194178024567,0.0440058315576988,-0.175367763883437,0.06113042503084,0.290299428058764,0.224153160226572,0.236068900809758,-0.103198081992036,0.215957307613226,0.0385053926241612
"BA2789R",0.0456138662303391,0.394115694734582,0.180671718589204,0.291142132471103,0.116957718007749,0.101835737944198,0.278934090192368,0.312113764336985,0.271226159058154,0.317500514721021,0.0157944921195805,0.0675675675675675,-0.175040654965513,0.0475608388471459,0.268576875630817,0.053369132409848,0.0494676402798457,-0.213770960686445,0.11566571337782,-0.00287855847772861
"BA2583R",0.0867220898802505,0.381598855937994,0.262814575732061,0.258057271195957,0.191700825425347,0.16109453337882,0.31107921898134,0.36234415416989,0.31498306099912,0.344221086716454,0.0399629816590947,0.238353706403499,-0.10648797173779,0.224638331277335,0.322821576763486,0.236673489989344,0.233677361453893,-0.117884583029555,0.14993738200714,-0.000495336361427345
"BA2415R",-0.119919872951707,0.283052849417231,0.244414818972776,0.316472729384886,0.40534561176933,0.18056389240356,0.163956726477773,0.34867463466161,0.440026578321822,0.434082018455088,0.0467833305289136,0.2149377593361,-0.255574870558328,0.194874957945497,0.272961758438937,0.159329258033761,0.30347563587411,-0.172382367786439,0.0952821548066318,0.00563561935737111
"BA2221R",-0.0818695509195762,0.285337068780383,0.280732528767892,0.345780169993611,0.383957549553597,0.189220059679836,0.165616364404107,0.38495479535228,0.444659067512681,0.439549291556704,0.143956475405239,0.468588090164854,-0.153292584908129,0.45386340697544,0.293360995850622,0.187755874600415,0.314913211087768,-0.0916732095788234,0.157937531542646,0.0990859642236304
"BA2514R",0.00223778242979866,0.376757091817809,0.312627467489943,0.338872001394025,0.349192355924907,0.150749884483674,0.242881730085681,0.434340976952699,0.368411103000356,0.392473842813559,-0.000291659655617282,0.0471907592239542,-0.14742331632367,0.0648872939329371,0.298665470449703,0.210286859962986,0.317478124298856,-0.0881961191183893,0.160498327071534,-0.051552365464775
"BA2153R",0.14017621534044,0.369401710236036,0.0890003742164842,0.153884876764313,0.129041495872873,0.0589370770699015,0.322891778779084,0.274467483427735,0.22532427424336,0.24043086828757,0.0836446239273094,0.325681282942694,-0.233593151273856,0.289200403723225,0.324402826062577,0.0137471257921598,-0.0188365594468354,-0.21836969323089,0.0655339352137423,0.0534963270341502
"BA2281R",-0.0777709601610562,0.36633656117608,0.303035831228366,0.299833491451916,0.0519063394912684,0.134337929515609,0.163165659124802,0.342717352429906,0.257280026952664,0.32028562337395,0.00930506478209658,0.170842211506112,-0.181386567973233,0.205730626892453,0.287664012560278,0.0444310470528855,0.228945275052522,-0.383987157198138,0.19935886652087,-0.00989738125946277
"BA2932R",0.0633897992412393,0.385127682005427,0.249997661146974,0.248616623748766,0.10546914481442,0.126307925499527,0.296981650444441,0.363884938160707,0.250283564489865,0.304056001647107,0.0138594424813506,0.0259728608276326,-0.221321893867175,0.0215991925535495,0.236077155994168,0.197556222309461,0.107354111000061,-0.298202568560372,0.0607955288883903,0.00654217835847393
"BA2123R",-0.0373424930019169,0.369128384842155,0.211301337823931,0.252790954326318,0.212098751567559,0.0737361218470521,0.271400242665256,0.322323277690446,0.27936436633163,0.309517659610309,0.00440293903191424,0.115576987776158,-0.0619170451784146,0.119771223505663,0.339295727262532,0.0667867758398295,0.333601892834561,-0.120716729291683,0.203975775248135,-0.0147853230901512
"BA2844R",-0.033662985153637,0.362073173112591,0.215471512770138,0.272779724680052,0.233322103056507,0.199158782047683,0.222891244274116,0.313022431818749,0.358412413199319,0.38028150560578,0.0497840596780527,0.0983066053605474,-0.164376904241201,0.0955702590557362,0.26603117640462,0.18318518310807,0.246195973647174,-0.192466771353261,0.22728462214247,0.0457485186639003
"BA2660R",0.0774882295852483,0.376100622791433,0.182278510618393,0.263356502546032,0.299215752334962,0.220394353302903,0.286302241179332,0.303742379253271,0.415261946206974,0.424700993879499,0.0607717763194795,0.050712122911293,-0.107450606553394,0.049186946282382,0.262453740047101,0.242919634344681,0.217232341362922,-0.264644439459369,0.10680573468663,0.0249070076076188
"BA2952R",-0.0405287262285747,0.296828937349915,0.230180559453644,0.398946736626072,0.240932487319146,0.146900060025306,0.170090170988139,0.269903352712695,0.391785052501544,0.413184344994104,0.0200628190027484,0.0231467982505327,-0.172246210209537,0.0191656386677134,0.30591005943703,0.149360664012114,0.304403695922655,-0.243606640121137,0.211200209349708,0.0135516551711247
"BA2440R",-0.0132602645235287,0.34413375373382,0.26437459070072,0.354076555209201,0.369921575233496,0.192087455574796,0.242678618197756,0.388895126880755,0.443743799951336,0.432367529526269,0.0487071624880812,0.134047325333632,-0.119095684031477,0.164180778288662,0.310429516653583,0.174071841175481,0.27784180145634,-0.0846419157646795,0.230976279930466,0.061225443466233
"BA2292R",-0.0457241512067181,0.332510103277952,0.21923940499579,0.255000096807295,0.258069889756116,0.101887558351938,0.179898337155044,0.328970897688616,0.332597750201209,0.328139330301159,-0.0159291042683269,0.0261971515083549,-0.0310753472027514,0.0454973645845015,0.301850398115958,0.09693791711065,0.389361984212781,0.000154225786551554,0.121329370642442,-0.0411970317202191
"BA2410R",0.0239879849531188,0.391692372269187,0.205945364393301,0.280495266123255,0.213324723454433,0.0901955788555463,0.323992859013625,0.375410667797823,0.266455163119771,0.309695472326726,0.00757754220651752,0.109162274307502,-0.137591356847792,0.114455534372547,0.278681170797353,0.0523736750602882,0.0195402533297978,-0.254465537546969,0.194741957793604,-0.0312996504607562
"BA2051R",-0.0108901401220755,0.314368130259073,0.279443820750304,0.306044647524637,0.402412637804855,0.243549438828168,0.187913239153558,0.333156590230473,0.459441855241732,0.452263836636906,0.0893768579280947,0.0829651227991477,-0.165825529449149,0.0987888303241,0.283335202422339,0.225176658628232,0.0588859200032635,-0.0841231563008244,0.258724462139479,0.0612534813734836
"BA2532R",-0.0555535503741668,0.357494972765077,0.275320422864627,0.254150128753703,0.18597712766953,0.0693357055564433,0.157320847297276,0.349824504495513,0.29615175847418,0.366586183016078,0.0361938414941948,0.132623079511046,-0.199097179386531,0.114085454749355,0.325042054502635,-0.0450339296730413,0.152176351806148,-0.23827182995906,0.230069720929363,0.0172433129591207
"BA2986R",0.0744884782277405,0.376661916011011,0.175711011320049,0.207694243838216,0.130162651842701,0.163253717034664,0.310109092464014,0.322379419617237,0.283298706646452,0.328032642671308,0.188120477873128,0.495267466636761,-0.118338660535711,0.47915218122687,0.274116855444656,0.180374067635018,0.185790482795195,-0.205821322416017,0.222639675507953,0.237163311463766
"BA2515R",-0.0256823632265774,0.371022139356904,0.337126952942277,0.347799570175608,0.345645460160593,0.151639468149882,0.249541661989748,0.439031946835675,0.393312370149924,0.394892095756827,0.078624712546974,0.29777952226085,-0.150871978915494,0.272401031737131,0.261556577324212,0.19745807862711,0.27539417055908,-0.0752271325220122,0.176797697153218,0.0299351389745603
"BA2748R",-0.01495063243421,0.376837625192792,0.271061371503415,0.281895099614707,0.225021056769049,0.137483860102173,0.282197243023374,0.359626469047084,0.339704643719468,0.33068673142793,0.0475797857423299,0.0923516877873725,-0.183984747378456,0.0986654704497029,0.24633845463721,0.130769446469632,0.239628164072858,-0.170594750715047,0.0947681265070375,0.0309071197592478
"BA2970R",0.0313510110124562,0.36003299427969,0.264259986902423,0.334176847567233,0.353381249181126,0.15213392120707,0.318979202411686,0.425526694446524,0.386263499728602,0.390800531566436,0.0334118570867687,0.0667601211169676,-0.192218546141049,0.0723113154648425,0.30181675451385,0.188134428803769,0.251101433903767,-0.117344792776625,0.182816501243014,0.000719639619432222
"BA2622R",0.0520625295764254,0.327975830225884,0.137835625409299,0.178382930937675,0.388466505699366,0.21806891250556,0.260683418052371,0.213931931032762,0.442641361109551,0.444252905834129,0.121941780245667,0.438678927890546,-0.207714162881549,0.415307838959291,0.273129976449479,0.197780550726263,0.0514971342321578,-0.2449385900959,0.18899418680723,0.145638236228715
"BA2839R",0.0081811400659304,0.343855547529334,0.23729768921321,0.328623981103216,0.292296030097142,0.164706847635046,0.239035966839312,0.365286406999859,0.384784846613136,0.393278679319445,0.0563351842503785,0.15184479084894,-0.114618964840464,0.14103398003813,0.249792531120332,0.155396500476698,0.224197890958044,-0.307343951545062,0.172750892540047,0.0122806033757641
"BA2052R",0.0852282297456628,0.371890923644599,0.282549817569464,0.336790644542973,0.339101952196455,0.125144125509028,0.344480434445638,0.4066276584242,0.377575008890636,0.370801280251558,0.0840316338549555,0.181922171133789,-0.0731415540477392,0.181204440955478,0.270393630144668,0.240473052548932,0.284210741020254,-0.0291626941842858,0.20917213405858,-0.0264864763827362
"BA3011R",-0.0373605396344153,0.338313387087327,0.312554963046122,0.307059187980406,0.190740636756696,0.0432635629121342,0.171244701719502,0.351225973334664,0.275007018923016,0.350936792258596,0.0394077065455157,0.171335651003701,-0.208256229088394,0.124100033643602,0.31378266233038,-0.0837165610453704,0.198604850388561,-0.220949470024115,0.265808706704798,-0.0109254378586516
"BA2065R",0.0253434875718858,0.373079401026922,0.187580690429413,0.357913996398769,0.269358189679376,0.137885468262159,0.319732854416882,0.370929710307658,0.377254946001086,0.398261178804724,0.0380615850580515,0.0393405853986767,-0.193031645451317,0.0429853089604127,0.246170236626668,0.157878133587572,0.221831847757358,-0.14842829902978,0.211190863380624,0.0257855287014711
"BA2374R",-0.12359537043721,0.316964721500947,0.329256712508186,0.354192723963678,0.127639582982387,0.0861816564393334,0.11907434429603,0.373466493666359,0.280483650588654,0.35492728395755,0.00336530371866062,0.0254233486598632,-0.252771079833268,0.0126275653246608,0.338847145901088,-0.0617183556727048,0.326549656311828,-0.332265436599181,0.295285893194265,-0.0459915138600722
"BA2804R",-0.0629767318751654,0.324017492825208,0.318259425577697,0.368363375864005,0.37707338985906,0.10232803181773,0.154977043011615,0.426541407790004,0.388955022741311,0.402188032268329,0.028874305906108,-0.0034652910171582,-0.157890801697228,0.0114276101827968,0.262487383649209,0.127825135999103,0.371912415607726,-0.151344568448208,0.161376848165386,-0.0172246210209536
"BA2031R",-0.0694374263095839,0.298478651334414,0.158929740855085,0.292429669499893,0.204282478896438,0.163324970095306,0.13085483379568,0.204606133193602,0.382390925936324,0.418168716192187,0.0470469459868753,0.00654928787708864,-0.206910409540365,0.0040933049231805,0.236963104183021,0.136461780045987,0.249270809961858,-0.262842801861926,0.112796500869175,0.0650012149759808
"BA2198R",0.106673644697899,0.347040276449113,0.204296473009636,0.181025770102035,0.214911935912554,0.155273374242666,0.239968678008862,0.295541499280552,0.350517528590413,0.353879124787093,0.0678893936844467,0.23417068520803,-0.128021084506252,0.203106425928003,0.239744308623977,0.242688295664853,0.197778774960736,-0.204328136391677,0.084244565318978,-0.00666367595655998
"BA2066R",-0.0340700369755448,0.327453583491146,0.0970857891290111,0.263354566400124,0.23334456361016,0.13421269686357,0.21152766864968,0.156642213738553,0.383628128100024,0.41660396428772,0.062684390599585,0.10288213524728,-0.196994336342735,0.0754289559268813,0.26758999663564,0.142785037294599,0.255140024884247,-0.229796421961752,0.137946503672966,0.0454307557150601
"BA2459R",0.0631973018279234,0.344873196540481,0.226873421274207,0.278892137311468,0.232842944578584,0.0923137380219287,0.279182635002592,0.345166803902488,0.302143111161023,0.323954180470549,0.104133714734421,0.0548727150386902,-0.078403334641769,0.0306044633845464,0.29752158797802,0.221012562391341,0.280427111591572,0.0259590039818294,0.299547655096357,0.00670105983289404
"BA2559R",-0.0104550157607258,0.359232541340466,0.254951351857049,0.372481558210227,0.397802609167649,0.217127508431612,0.225013228997963,0.390487894137119,0.44510266344732,0.44382241188912,0.0689775085534803,0.0959403386789279,-0.149283164171293,0.0132107210945386,0.267769429180218,0.18467836913241,0.206411773104616,0.03367730357243,0.25565898428008,0.0316361053477635
"BA2093R",0.0568288457373853,0.379063274828684,0.209507437552624,0.172367325601657,0.0698410915829075,0.0694285504536445,0.320502541571124,0.345216707837413,0.179886574204054,0.238313961105808,0.00636603286779969,0.13457440843333,-0.248780351034599,0.124189749915891,0.242918021756196,0.0663731703213505,0.298493687151977,-0.210027480231058,0.109936634329614,-0.000579450083179167
"BA2304R",-0.131999085637287,0.227540950000976,0.168851155393395,0.342138279540746,0.405407378291875,0.185383190323403,0.140363677180379,0.223632008383861,0.458816703165066,0.454519250566193,0.0765943126367155,0.124873836492094,-0.203153329968784,0.104463384546372,0.302781204440955,0.155024956536369,0.102020315336447,-0.179469743704784,0.20480756649657,0.0589450270098506
"BA2976R",-0.00821121778676098,0.333049432849808,0.239788567686407,0.31090050146179,0.40905721826043,0.112979284792006,0.274070094981533,0.340471675358269,0.443429352200198,0.436341175809984,0.0813842615962758,0.155040933049232,-0.173208845025141,0.129797016933946,0.247515980711001,0.0966715271156974,0.279555143084423,-0.0428817789243452,0.150451410306735,0.0402811267500327
"BA2760R",0.0344450058952332,0.331602272505418,0.25216343904949,0.311187051056168,0.403236191438786,0.213061765607659,0.206864112801929,0.345484941487636,0.46265371441406,0.44101109925693,0.109080711200852,0.209599641134911,-0.129226714518028,0.133026802736346,0.258416507794101,0.142539678088722,0.220347971525894,-0.109065672144019,0.25798613058188,0.0721976111703022
"BA2201R",-0.0422431563159203,0.31859003143242,0.181031901955281,0.365641154717419,0.350236771669755,0.143017847812099,0.246441533174051,0.292601325781205,0.43774308870047,0.434359031950138,0.0544225699702731,-0.00789503196142194,-0.15300285986654,-0.0260065044297409,0.281002579342828,0.111070607369189,0.197421828788219,-0.286888004037911,0.236705358978673,0.0390941886764238
"BA2355R",-0.0272443995283813,0.371439448663634,0.231380391056226,0.287473135975527,0.352930166395268,0.0695257137181575,0.272202000117591,0.371227054586587,0.358841035431523,0.382091451887622,0.0833305289135678,0.363171470225412,-0.171311613301183,0.358629583940787,0.224010317371313,0.0697170657843083,0.19599404409815,-0.135101789019124,0.182022093870914,0.0427110787117516
"BA2113R",0.0475769388098847,0.355823295132856,0.22732248105529,0.276204766791225,0.249622849869916,0.129065203028039,0.260803681670221,0.331821659971222,0.396520485896644,0.396572893855167,0.0719389758259017,0.188774251429853,-0.196882184713733,0.192452618593697,0.209128630705394,0.155038977062419,0.374395741122239,-0.212509113341933,0.088338099777566,0.0746742929774388
"BA2155R",-0.0257004098590758,0.371751820542356,0.192749555617925,0.170657708764932,0.0959552286297191,0.0616295790887381,0.203715878539091,0.305721902005306,0.19528141202014,0.215825331761095,0.0438779516518032,0.181496018840417,-0.169694760649732,0.176382191319951,0.307233374453291,0.105329201951657,0.289641422073551,-0.0719112781111547,0.222116301239276,-0.00425241593300812
"BA2955R",0.0162379588857609,0.296621502899202,0.141294789035457,0.174764274235706,0.314350422071237,0.247047316350634,0.219352821384475,0.182151441807853,0.421713740243697,0.44166807045127,0.152913792136407,0.337445329146574,-0.217219013439504,0.319569361893013,0.246461814511607,0.21528517749986,0.0701705182858425,-0.261847344512366,0.204835604403821,0.143600814968504
"BA2322R",0.0383912028682114,0.364557505710548,0.303339882121808,0.304094948595326,0.363743051266214,0.182837512793163,0.287128051355237,0.391219818516023,0.437016864132368,0.432419937484792,0.0819563632284481,0.108971627228889,-0.192872763976897,0.0980598856117528,0.224313109790288,0.17138691043688,0.187131580557652,-0.173090404351971,0.230191218527449,0.0320099441111049
"BA2376R",-0.0674182086511546,0.260967181429492,0.149862007671438,0.360502623477705,0.410373032361914,0.1897792882467,0.180472929995884,0.254027663414594,0.458474179721864,0.45898890074307,0.0904761904761905,0.172333744532915,-0.182358548757921,0.155781092295615,0.261926656947404,0.180191800796366,0.056040549085198,-0.285142448544669,0.206116002168265,0.0662255369259238
"BA2020R",-0.00763573072820167,0.344280178051971,0.227663953597156,0.298966098085152,0.205995096112453,0.0917458727204419,0.281432900918814,0.326313513153845,0.314475826829131,0.342472906957156,0.0422850412249706,0.164775148592576,-0.161330118319969,0.132533363238757,0.290434002467198,0.111393079468342,0.344361270320436,-0.22495233021143,0.135086637133404,0.0234677283687545
"BA2226R",-0.0385536225606968,0.3432405653931,0.227371596968846,0.349236190439312,0.388567578190802,0.16041439052723,0.277715418864818,0.320248105729803,0.436236359892938,0.441973159638385,0.0528464860620338,0.203241000336436,-0.209742238172676,0.167522709431423,0.257160479982057,0.132914586955303,0.168667264976442,-0.129570691492345,0.156292640983944,0.0577300510289912
"BA2200R",0.047203975071585,0.362466078366295,0.192038544297876,0.255135627020852,0.251896980927247,0.133182766259732,0.332373896915372,0.35290815180777,0.318264173545211,0.324641099069759,-0.0352627741320321,-0.0544017046091735,-0.145068132114619,-0.0616238645284288,0.247302904564315,0.0978212102518087,0.239454790217635,-0.155880208625428,0.144283070711602,-0.0524028486513767
"BA2121R",-0.0872975769388099,0.303740165166631,0.402013752455796,0.316807682626963,0.317575383233197,0.107063121574995,0.150300124539658,0.415828696426047,0.387822636494656,0.402912385123627,0.0939031914296933,0.296635639789167,-0.228686517505,0.259358528653134,0.260749130873612,0.133559531153609,0.281513247802231,-0.246312601648814,0.193405484214658,0.0562253500065422
"BA2867R",0.0549600166831091,0.36532623338084,0.266846758349705,0.318461151232357,0.36364759391319,0.13845117437999,0.285233231242884,0.412597416639635,0.406393770939787,0.395041832781178,0.0959111559818273,0.13639116294718,-0.131535168881661,0.0995065605024111,0.256106313782662,0.206298020301722,0.253008546311216,-0.00728366328304636,0.155787958653433,-0.00355146825174307
"BA2224R",0.0611861048950488,0.371000175709182,0.243009168303864,0.310948905109489,0.306167293690456,0.134476117269583,0.297756682648365,0.36733870632366,0.394124693507028,0.395075523611657,0.144966066520837,0.474430862397667,-0.144563449784108,0.458674442076932,0.264831221262756,0.12147383769839,0.222775205499011,-0.181488699456004,0.178339782052001,0.139395128880914
"BA2046R",0.0637527370725955,0.372745065500478,0.194045280194593,0.198311680768263,0.175727628352706,0.12028596228338,0.285666180267146,0.30579259924645,0.260450708443296,0.3004267505194,0.0563632284480341,0.18218010541662,-0.145385895063459,0.185622967365706,0.28823595379612,0.231114351410465,0.230862585922043,-0.146234086702933,0.131123946241986,0.021570496644797
"BA2972R",-0.0558563327638618,0.378558110931063,0.244431190943961,0.257753296288408,0.20339154360155,0.152578713040174,0.255798042642806,0.358104399031864,0.344400771145675,0.356188818387707,0.0774524650849739,0.202870920713244,-0.204667376960317,0.17794101155097,0.258035213636873,0.178740676350177,0.125502274257042,-0.278447647355729,0.181601525262154,0.0718050804687939
"BA2851R",0.057436415698164,0.376412994670155,0.284285246515109,0.336074270557029,0.254219776517491,0.132835137691142,0.302203763983986,0.405623341733829,0.35785838620922,0.401965298444607,0.033647428347075,0.078647527195245,-0.203461746948541,0.0466188179881126,0.240719973085118,0.142792047557624,0.072633446876211,-0.175768324827548,0.137628740724126,-0.0011215162900241
"BA2587R",0.0261896741179207,0.347306280627087,0.303805313874076,0.29425158279928,0.382564995227132,0.181058345460748,0.263241024325321,0.413283595744858,0.427620865854343,0.436449735152638,0.0691626002580067,0.146428170909499,-0.194340081123012,0.109240776045755,0.216990019064708,0.154471145757389,0.312684847125054,-0.1402683528686,0.224751864520832,0.0373371464887194
