"CCL3","CX3CL1","HGF","FGF4","CXCL2","MMP2","IL11","MMP9","CST3","TGFB1","SERPINE1","CXCL12","CCL2","IL2","IFNG","VEGFA","HBEGF","IL4","IL5","FGF1","IL1A","SERPINC1","ARG1","TEK","IL1B","CCL4","IL6","IL10","IL1RN","IL33","FGF2","CXCL9","EGF","MMP3","IL18","CSTB","CCL5","TGFA","CXCR1","CXCL5","CXCL1","IL15","CSF2","IL25","IL12A","IL13","CXCL10","CXCL11","IFNB1","BSG","CXCR2","FGF3","MMP1","ELANE","CFD","IFNA1","TNF","sample"
11.0070157011538,0,13.9197891995146,0,4.95278411490817,24.6444685989688,0,406.44367697602,612.980577339079,764.660508582063,0.744363636498454,0.301911243022326,0.383388272017808,0,0.40839873732698,9.4846156553529,11.0410052283523,0,0,0,0.0613003062596645,0,59.5646981743215,1.08097296929251,42.2004224341437,6.88817368945645,0.0858431273263665,4.47072931435783,76.5896106319347,0,0.0363601581313757,0.716509773129986,1.75057859391456,0,61.7026998247471,129.102852340639,134.157787561657,4.72744171902374,32.632827899149,0.964372593098982,5.35603549619592,3.04554180279256,0,0,5.24928162211595,0,3.68297457055405,0.277692796688924,0,375.182044778477,59.3208060775034,0,0.045158041536064,2006.90893771571,1294.0999080778,0,0,"BA2409R"
143.316436627627,0.025478932400599,0.140130209573273,0,105.363951355038,135.88164782405,2.26817680519149,5.46051914256674,105.016899797766,474.963832239947,21.8928291774222,1.4090351481575,0.470866471651381,0.135705484457167,3.26029344739622,23.6552404280936,15.4901683337154,0,0,0,0,0,2.66891529842057,0.537369989764508,18.0670948768728,7.44467435402016,0.527150325529636,0.0699467697409352,4.02613531699236,0.233406758542223,0.0223282513023923,0.109999592254669,0.19907503553693,0,82.4852316726342,30.2046234392795,381.083385791212,0.0617671088499371,0.185263648362225,0.0623376178602505,4.68273594604842,1.00259404895806,0,0,6.52469192687259,0.473394504318716,1.16314036933458,1.96106235456155,23.5292929964054,170.930764086905,0.28348681476211,0,0.0554618104848686,26.8847349742975,353.825850158233,0,0,"BA3037R"
21.5085732756666,0,28.0375225790253,0,5.9923436141338,3.6931075470048,0,672.273323702602,245.88344548016,429.077483305137,0.990448940251103,8.77254959916262,0.193851587933797,0,0.619492688112135,11.1162756441546,17.9397002137864,0.152480822216219,0,0,0.309951101183191,0.145304211757466,186.790725115073,0.260271178637176,15.0007886315869,6.96569772798324,0.115745683144919,0.230371762721878,49.9266477927137,0.115309813296003,0,0.271715192069466,0.0491744654761271,0,25.9668108835159,89.8969051854305,145.292759995909,4.27206794153066,105.966420280135,0.153983096326723,32.7733009512304,1.22240212223617,0,0,2.49428986929651,0.173237650456944,1.2769457792405,0.210613600590622,0,352.63174666083,133.709645452663,0,0,9269.44267740719,490.714822079444,0,0,"BA2496R"
7.11176332655812,0.0254673403880101,0.404636426384297,0,65.6867925401194,4.74127629850052,0.510107594627656,11.1109994134608,105.305022011356,566.590897277449,6.49271928903452,0.370630022902182,0,0,0.125338851125137,8.95082334934321,5.73636936605922,0,0,0,0,0.264588057023603,6.70345388635825,0.379147415601683,167.069815532048,0.930160911330331,0.0702547321048556,0.174787366089982,0.812990619777935,0,0,0,0.198984463440666,0,98.3545752885866,106.471328549454,119.51427017395,0.771737587515459,5.67883370538988,0.0623092564501397,2.11741675883867,0.154175062176273,0,0,20.6521241726526,0.262877292539904,0.129179020180885,0,0,277.219551553076,9.06745082539134,0,0,538.926578599973,1112.67510577119,0,0,"BA2865R"
12.4331602463806,0,36.1356531548021,0,61.3188704841293,167.974181697278,0.0370919742326916,77.7734544067319,92.1880746801443,366.561776273455,14.8243081732303,10.0092296972158,0.462010730209991,0.088768817690034,0.164050052840872,4.76321505374835,10.1325597436522,0.121136959750181,0,0,0,0.115435568849678,40.2880019358419,0.516924994770754,48.1641196098109,10.8463131872139,0.13792960934295,0.160139601327968,17.3445806536788,0.244284800479921,0.0730277216550125,1.04333100429529,0.182308901144739,0,39.0846889328318,48.216046826112,190.799592615314,2.60603367955544,1.65621170671048,0.407768091113087,6.85553366926866,1.23597842629819,0,0,11.0764413938324,0,1.77530080587073,0.0557733335177698,0.236787382586765,561.751401148432,10.291741826193,0,0,3700.12843556926,741.27690264201,0,0,"BA2286R"
5.32978721120234,0,0.220658427858269,0,19.3964440278694,22.6366429072746,0.200903813190973,19.5769413513104,45.0954867919236,302.109010603664,3.44360339570773,4.48423328672339,0.333656069287085,0,0.177711118654145,2.52028132718722,37.967326713734,0,0,0.0216072454508203,0.053348578257355,0,2.0851624789719,0.022398851445688,35.1528125441072,10.1309693127127,0.672369873482364,0.346950058229201,2.21893795944605,0.0661568289856041,0,0.545620120547334,0.789961800121232,0,50.1877005947325,49.0501820616829,100.267440367011,0.91913188092202,2.53803854250302,0.265034685579027,1.42208038341522,0.642126951526028,0,0,3.46754843362678,0.223631622469868,0.732623539370792,0.362506734458456,0,170.636985267013,5.89244508174703,0,0,153.869650824197,132.107982285055,0,0,"BA2922R"
46.9024931952957,0,18.4471884166156,0,56.1346703843216,3.54643504323184,0.309394284911846,100.326848831211,46.7567940743459,439.228519965266,105.463733510905,0.366098462940037,56.5217788833064,0,0.781935019458698,0.631566547358683,122.91792947712,0,0.0746314083042626,0,0,0.137554228437607,5.54754529578111,0.049277857439867,34.4199856677436,6.52823172339024,0,0.490690337234014,148.543205139702,0,0.0174041190369887,0.77166875924306,0.263792872404238,0,105.551959970983,15.5948592332016,36.2732719006556,3.97199374397854,18.2433882648403,1.02039149629794,5.12742980959109,0.0901717218668566,2.55356856687757,0,0.302724842891459,0.368995054428488,0.100736522187711,3.12362405267622,0,293.877370180054,47.8764896209485,0,0.0864612224766694,22.7980076721507,201.768105970939,0,0,"BA2887R"
76.1874983640621,0,5.44057437005088,0,66.4974012929412,41.2637129604628,0.261398563843308,22.8347311526949,266.919764291985,226.607472122309,3.54892448148227,1.2990866083811,0,0,8.20838978233507,3.07543534348616,220.964524775629,0.170737891212775,0,0,0.138825057803149,0.0813509998805785,1.19878158859623,1.63203246554759,11.7717789667671,24.0231542087457,0.939631347613931,5.06236667773668,1.91222780142428,0,0.0205859536530621,0.0507081024246562,0.146832795799135,0,34.4503840227481,19.4678583841953,96.1765039108678,4.10020951686079,0.455486200226029,0.0574733459747437,1.43911232828389,0.604389589513988,0,0,23.7041833416734,0.242475010035462,0.595766258699896,16.3509571730775,1.33497087765889,250.85562254619,1.61175719334026,0,0,1444.44920315779,940.837156158476,0,0,"BA2068R"
148.322387962942,0,20.3282511631229,0,24.4544408062668,127.714165040571,0.0931823733998053,68.4211920442537,254.201901283521,423.969778438151,314.141932562632,0.934311428811266,0.193443717802076,0.11150241106554,0.927283882610284,5.23950841780179,60.5495010944396,0,0,0,0.55673811692665,0,59.6585133209833,4.38932815549861,100.513587208106,21.0616562610857,0.144377688014741,0.574717632346105,10.4922753525588,0.0767114650982719,0.183460076433376,0.497096406304141,0.621566009875314,0,57.4282788410076,61.5659341869061,49.1217986191468,6.03936244047117,7.10368756304494,0.0512197036052296,9.16088090912917,0.982200898286571,0,0,22.9757704724512,0.0432182881823136,7.96411902014932,0.280227283508904,0,382.814302546539,18.2847648567772,0,0,5036.36270454978,1563.75783609879,0,0,"BA2236R"
1.46134295024966,0,4.90756465298094,0,11.4123695900151,27.7286349289272,0.752540828749234,9.38203539848935,153.912016514536,74.6580524013363,0.452315348669698,0.437420226684128,0.0867917458824482,0,0,30.7930570879076,12.4973582919279,0,0,0,0.08326327629278,0.0487919896230498,15.3259399401595,0.19227334628517,13.7021495325234,0.327463564896312,0.0388664726411797,0,0.359811522833503,0,0,0.0912397835653046,0.088066087195877,0,24.5949649864829,49.4019251079289,45.987058331032,2.22010002814011,1.02445320221149,0,2.46610907903873,0.0106616320646608,0,0,0.171807701567813,0.203601350533038,0,0,0.100084641407948,484.610445350821,0.731545860595993,0,0.0306687414686883,18406.805708776,2801.66655927774,0,0,"BA2449R"
