"sample","HSC.like","Progenitor.like","GMP.like","Promono.like","Monocyte.like","cDC.like","HSC.Prog","GMP","Myeloid","Myeloid.like","Exhausted.T.cells","Cytotoxicity","Stroma","Cytolytic_score","Apoptosis","MHC2","Proliferation","SASP","Cellular_senescence","T.cell.senescence"
"BA3232R",-0.0338434514786207,0.388710196989516,0.244831134811488,0.340238920405042,0.354751342953937,0.120201754120802,0.285129002774081,0.379207525513387,0.394506522919123,0.397482546278099,0.0145100678669584,0.0530111023886958,-0.224929437933419,0.0525064483570707,0.241101267242346,0.0632395827491448,0.185168376608807,-0.166697044473109,0.0938241836296005,0.00230845436363292
"BA3289R",-0.0110786271726141,0.320832763905429,0.256883244456918,0.382423667447579,0.438984034289779,0.213394279890659,0.208384779436525,0.339883224792275,0.468777958710016,0.467218821943961,0.0986426608334736,0.0500504654031625,-0.142292379296809,0.0495233823034653,0.287148143994617,0.172529583309966,0.187320252105982,0.120983119286636,0.317912484345502,0.0600665432998747
"BA3430R",-0.0529207472107927,0.296521446281798,0.215544017213958,0.354756142422893,0.425552623205495,0.168131312913214,0.235754106334418,0.325658524007951,0.462328036386097,0.454586632227151,0.0769869314038926,0.149938320062801,-0.166825548141087,0.120780531568913,0.296949646742178,0.145771409343279,0.157433659004222,0.0758580561942684,0.30807117890054,0.068449877567805
"BA3399R",-0.0117142696728346,0.309767966263837,0.289285714285714,0.33603554763887,0.410562075355158,0.142797611079203,0.201519063119692,0.402999226489009,0.438474928406985,0.433943511707564,0.0678052610914801,0.165762027587754,-0.105833753901942,0.133206235280924,0.281955814735898,0.15661628624306,0.238904073265751,0.0360327519488531,0.273593898951382,0.0252434624946261
"BA3163R",-0.0849214369931904,0.270709279397122,0.208751988025072,0.282667621831981,0.447094165871189,0.180432182200554,0.188306100305202,0.286949705150918,0.469693226271361,0.447228929193105,0.080290537887711,0.176696198272962,-0.0809454382324903,0.130649321520691,0.264427498037456,0.104158488026471,0.227517490362453,-0.0573229207559868,0.179321108805772,0.0602628086506289
"BA3436R",0.00971510382829233,0.391506901466196,0.188050799887735,0.217810606207284,0.113401463679413,0.0383838078499281,0.284623895579109,0.356010513095624,0.222200385572838,0.271020270649671,-0.0176229738067195,-0.0622406639004149,-0.252331819286342,-0.0567118986206123,0.185622967365706,-0.0623913409231114,0.097884838966284,-0.310771970164321,0.0530944503635582,-0.0348417727434158
"BA3154R",-0.0627341049271317,0.312630561683684,0.19391430442511,0.150874169877442,0.0890748123607914,0.0262966977445167,0.162983927435606,0.223735974914955,0.176524978007375,0.239135643026934,0.0127432834146616,0.0868229225075698,0.0540103553337445,0.0831109117416172,0.247011326679377,0.115445011496831,0.267730026312032,-0.328346699568168,0.233415577861268,-0.0380567861081515
"BA3162R",0.0646771256927902,0.359464379844205,0.276057161567967,0.29504733876745,0.355015254459356,0.229814871593348,0.263604487703713,0.367852300987266,0.427014430905722,0.419162595691317,0.0880251276010993,0.0511046316025568,-0.197517710611413,0.0418302119546933,0.234406190422788,0.233834333464192,0.185204071226059,-0.186921653300432,0.200209349707471,0.0681975364025496
"BA3352R",-0.0106856116204272,0.371568790144667,0.206071662456731,0.253507328312262,0.17301177307354,0.0158332937482996,0.253309922015725,0.356407665244405,0.268162165197372,0.275300877833305,-0.0220259128386338,0.121924414040597,-0.227060318884465,0.0824828978355949,0.273152405517551,-0.0841582076159498,0.15694413282477,-0.258482418260333,0.272808837548365,-0.0547206489840931
"BA3084R",-0.0286339902307563,0.352428691357061,0.288420338665918,0.282534027764332,0.102090703202501,0.0738116932750066,0.210105885434205,0.379051575716745,0.305532783049769,0.37099406667041,-0.0938134499971956,0.0120892676909274,-0.268920914409615,0.00909498710328593,0.247235617360099,-0.0752691941001626,0.314918310318804,-0.293000953395771,0.100861698349502,-0.0293089590459634
"BA3149R",0.04587654499226,0.345563831241092,0.187587706988493,0.283453697070611,0.418778894566418,0.152371431409213,0.268807893569371,0.311980687177184,0.445301065004586,0.426267617496771,0.102434236356498,0.141942357295054,-0.119759247836408,0.140966692833913,0.246966468543232,0.214023330155347,0.0767893201705183,0.0820761594975044,0.167470420007851,0.0382623974279893
"BA3180R",0.00945844061053769,0.393215185177954,0.215027130695107,0.251369823229879,0.127862316806109,0.0132832978507486,0.238260934635387,0.360262744217382,0.258152245119509,0.277490781814438,-0.0345560603511134,0.0425479421330043,-0.261322641544702,0.0333295951553213,0.241067623640238,-0.107621557960855,0.202490464437963,-0.268682350961808,0.117983513710537,-0.0640572720985439
"BA3255R",0.0439194879568806,0.364103590324281,0.215504256712508,0.309612964433,0.29865611020645,0.197399047368171,0.302764994200621,0.357684374246243,0.396402567989968,0.417146761000992,0.056688541140838,0.0532017494673096,-0.158273986429653,0.0386564988224739,0.276225187843445,0.221475239750995,0.0930711648683379,-0.149907464528069,0.192143778388381,0.0371782650142993
"BA3438R",-0.0345793530482768,0.333979227270065,0.212975956590888,0.314645007647776,0.113787036517117,0.0594185750251545,0.18359176648547,0.312290507439845,0.291333969715687,0.351049095026859,-0.046362667564081,0.00945385219244144,-0.162816127404251,0.000145788942469416,0.173421554334417,-0.0467935056923336,0.261774124462031,-0.283964724356458,0.0908428194919532,-0.0404867380698705
"BA3403R",-0.0838105665038459,0.276400304562582,0.203300121620357,0.318842571976224,0.237050554962847,0.172276945532433,0.134513520303171,0.229709891791634,0.383332397476931,0.420510228910476,-0.0656402490324752,-0.128821352472805,-0.188078281837044,-0.125154199842997,0.278255018503981,0.240010375189277,0.13064229914129,-0.297137008580562,0.161610497392475,-0.066001233667919
"BA3341R",0.0384954723004243,0.365699615392124,0.248358125175414,0.276123448663091,0.246235049693975,0.0844888564531522,0.263569744880779,0.386795002952649,0.307095663241432,0.332094259456829,0.0706545515732795,0.111236963104183,-0.178582777248173,0.128395200179433,0.242480654928788,0.201755369861477,0.053750994350052,-0.273309124558353,0.138011925456551,0.0196919568590067
"BA3448R",0.0935056185182511,0.386906737470959,0.213974646833193,0.223340238920405,0.0623111909708575,0.129503517310175,0.338405785481776,0.35865126298542,0.215436015497782,0.27169783068486,-0.0204273935722699,0.00549512167769428,-0.207658087067048,0.00580912863070537,0.192822698216889,0.225576243620661,0.262227956024232,-0.262961976333352,-0.00584123067720888,-0.0295519542421354
"BA3453R",-0.0032945130216479,0.385122801194822,0.278936289643559,0.357263451373696,0.329110749246636,0.124682060206677,0.270673315908471,0.393157754655621,0.378911411832968,0.40281131263219,0.0444949240002244,0.0124481327800829,-0.188573618198471,0.0140518111472469,0.267029269933834,0.156111547305255,0.202679135986293,-0.148813863496158,0.26219181666947,0.0118039589525037
