"LINE.L2","LTR.ERVL","SINE.MIR","LTR.ERV1","LTR.ERVL.MaLR","LINE.L1","LTR.ERVK","SINE.Alu","LINE.CR1","sample"
21.3135558065353,20.4130554230265,21.2615959272059,19.5945187615975,20.1143335362361,22.1646186291199,17.1610627076195,23.1124311427775,18.4106821166776,"BA3260R"
20.6133836670964,19.0144594621921,20.4332318334928,19.4442333419122,19.6410345232893,21.6959230928689,16.9281563333924,22.2800492724259,17.650735246599,"BA3176R"
20.6614667333383,18.6033735752881,20.605240305084,19.3502642616876,19.6388543400247,21.6035381211867,16.8656250213862,22.6787395842847,17.6997745121768,"BA3258R"
20.5119611407836,18.5578070918092,20.4573789266077,19.2513222523774,19.3777709888916,21.4920076903168,16.6345700476812,22.2496779161647,17.6142887606825,"BA3295R"
20.6203931763219,18.629619130426,20.5787205180522,19.4423159925607,19.6049767438481,21.7183471636814,16.814352663003,22.3079216258619,17.7352656660271,"BA3136R"
20.496816013216,18.2532551855064,20.4990724696878,19.0897861210114,19.3315426512499,21.3166122191577,16.6905255798806,22.6114476927136,17.6637788882688,"BA3234R"
20.3068750582582,18.2699728607685,20.2032697414557,19.3708085406551,19.3920257219451,21.4594620417323,16.4888075007607,21.9297114518931,17.5453593066539,"BA3087R"
20.2048735429423,18.2244473465065,20.1873728739341,19.4020410926267,19.3027825112726,21.3275646235042,17.0536491760807,21.975483159035,17.3881913154563,"BA3302R"
19.9757043026768,17.8951693975697,19.9989947732428,19.1060726176164,19.0348257961321,21.0621676001699,16.7834121415247,21.7271843094564,17.1955725297602,"BA3117R"
20.2440112346864,18.432786824962,20.2108460291202,19.1390448016086,19.2988808546443,21.303114377894,16.9408486800221,21.9318978300868,17.4601506152446,"BA3266R"
20.0948548382672,18.0531876036448,20.0634710989292,19.2996861644201,19.1182794727618,21.2079663247353,16.8171173436699,21.7537697151697,17.3446176271049,"BA3268R"
20.6361054580687,18.6477541806078,20.6167125851955,19.542343839788,19.6577505823374,21.7309207671016,16.9088038004895,22.3496415344904,17.7218691485779,"BA3353R"
20.2265419781734,18.0575316238853,20.156376331648,19.0651085424898,19.1584742036923,21.312280692334,16.5438568812618,21.9918221677214,17.3577471659884,"BA3312R"
20.3855295489067,18.270067885979,20.3628896911171,19.2747916053383,19.4152993889537,21.6428376159493,16.8177740179633,22.0749327849178,17.5855518558153,"BA3119R"
20.8528754631496,18.6353305452867,20.6735766002361,19.8512095241019,19.8058891927246,21.9349755968787,17.4219608938575,22.4092987889104,17.8760155458532,"BA3208R"
21.0145826521422,18.744551896454,20.7517935578304,19.7245500713534,19.9264101876821,22.1639127719037,17.4642167101364,22.5767286994829,18.0011259974001,"BA3310R"
20.336946967506,18.3287276547058,20.1599670858347,19.4017393714024,19.3267423923183,21.4616541849111,17.0384287554182,21.9248020998761,17.4437334715364,"BA3211R"
20.5220031252024,18.6376145470065,20.4253130188656,19.1644638319868,19.2785633350353,21.270380719106,16.7428098119562,22.0813331464624,17.7356415139959,"BA3130R"
20.5279359590666,18.3145499331411,20.3350431585251,19.3465007402521,19.4251513617963,21.5702056944797,16.9725998530687,22.1069921495655,17.5969765131859,"BA3376R"
20.5238905539367,18.3629331876197,20.3642017592359,19.322417993337,19.4278944904166,21.5059146676678,16.8933746087456,22.135307164407,17.5335057127214,"BA3137R"
20.2297181091506,18.3479753801091,20.0670842018922,19.0909409305042,19.2203384061578,21.2387921913867,16.5632846056773,22.0789148046755,17.303679610913,"BA3385R"
20.8407808230311,18.6507491581364,20.5080211712967,19.6576175389749,19.6781294453532,21.7683528695251,17.1812647957299,22.3282413627141,17.6882614064048,"BA3242R"
20.1804465893066,18.2294004604827,20.0221953868645,19.4724399150599,19.3199727025049,21.4249417097307,17.0900582022535,21.824160018037,17.3232116550557,"BA3416R"
20.0744882876966,18.0545049661964,20.0311787109013,19.1969331191838,19.1682358183495,21.1382157345299,16.6114401400787,21.7032418054936,17.3142290049546,"BA3123R"
